year,health_board,age,sex,incident_cases,crude_rate,easr
2016,NHS Tayside,75plus years,All,603,1528.749619714025,1562.3183867669245
2016,NHS Tayside,All,All,1061,255.6380107941403,249.62290658080312
2016,NHS Western Isles,0-44 years,All,-1,-1,22.987799615096527
2016,NHS Western Isles,45-64 years,All,-1,-1,146.44281151591616
2016,NHS Western Isles,65-74 years,All,-1,-1,458.52227586237
2016,NHS Western Isles,75plus years,All,-1,-1,1480.3740350390078
2016,NHS Western Isles,All,All,73,269.67122275581823,232.59925896292944
2017,Scotland,0-44 years,All,467,16.02315019250082,17.199910467686095
2017,Scotland,45-64 years,All,2917,195.59918595333647,198.17644084315762
2017,Scotland,65-74 years,All,2895,520.1754401726371,536.4607235779041
2017,Scotland,75plus years,All,6974,1576.7257731585837,1594.7061285713705
2017,Scotland,All,All,13253,245.21250023128016,261.6566360230905
2017,NHS Ayrshire & Arran,0-44 years,All,40,22.074446069368946,24.017951223454055
2017,NHS Ayrshire & Arran,45-64 years,All,272,249.6466398663656,249.28309372106648
2017,NHS Ayrshire & Arran,65-74 years,All,291,640.010556875165,654.5625642662395
2017,NHS Ayrshire & Arran,75plus years,All,611,1749.062491054304,1818.0560460878012
2017,NHS Ayrshire & Arran,All,All,1214,327.61226252158895,311.38382689260504
2017,NHS Borders,0-44 years,All,8,15.385798907608278,16.230278769309077
2017,NHS Borders,45-64 years,All,78,221.0195233912329,217.78091996165386
2017,NHS Borders,65-74 years,All,64,414.21267231894376,418.10745579665723
2017,NHS Borders,75plus years,All,189,1602.7815468113974,1704.8182421122112
2017,NHS Borders,All,All,339,295.99231642364447,263.8112189740132
2017,NHS Dumfries & Galloway,0-44 years,All,8,11.862748005575492,12.720900121748231
2017,NHS Dumfries & Galloway,45-64 years,All,75,166.02102933038185,163.3052388290204
2017,NHS Dumfries & Galloway,65-74 years,All,94,459.3881341022383,469.1791690855462
2017,NHS Dumfries & Galloway,75plus years,All,229,1392.5205229553055,1409.9301985743016
2017,NHS Dumfries & Galloway,All,All,406,271.5355805243446,226.30270498110394
2017,NHS Fife,0-44 years,All,27,13.999211896219176,15.063557594586124
2017,NHS Fife,45-64 years,All,203,195.56086470656234,197.2739035445122
2017,NHS Fife,65-74 years,All,190,451.1456725632197,458.31960959820213
2017,NHS Fife,75plus years,All,506,1604.159401451986,1625.097969866101
2017,NHS Fife,All,All,926,250.04725515081145,254.79428183613254
2017,NHS Forth Valley,0-44 years,All,29,17.940104794956977,18.471067538678383
2017,NHS Forth Valley,45-64 years,All,157,181.7844985295139,187.7870983122561
2017,NHS Forth Valley,65-74 years,All,178,552.62340887923,576.6795974176528
2017,NHS Forth Valley,75plus years,All,390,1607.9158936301792,1605.3722361329897
2017,NHS Forth Valley,All,All,754,247.6353126642144,264.7728165044568
2017,NHS Grampian,0-44 years,All,50,15.241160888742572,15.86500366246138
2017,NHS Grampian,45-64 years,All,193,122.39669211841404,123.97691376013437
2017,NHS Grampian,65-74 years,All,253,439.8928956428,456.1673855766832
2017,NHS Grampian,75plus years,All,655,1460.6516067167674,1461.5157308911232
2017,NHS Grampian,All,All,1151,195.71501445332424,220.85497538991754
2017,NHS Greater Glasgow & Clyde,0-44 years,All,136,20.585786725194886,22.789541734302812
2017,NHS Greater Glasgow & Clyde,45-64 years,All,781,251.81607431314828,258.32328150602075
2017,NHS Greater Glasgow & Clyde,65-74 years,All,642,624.5561468193359,644.9705018290614
2017,NHS Greater Glasgow & Clyde,75plus years,All,1358,1547.049441786284,1556.101856690565
2017,NHS Greater Glasgow & Clyde,All,All,2917,251.1688781353057,288.53309192982135
2017,NHS Highland,0-44 years,All,21,13.602798289933931,14.46028720292505
2017,NHS Highland,45-64 years,All,155,161.64692140830968,158.54813154512274
2017,NHS Highland,65-74 years,All,180,441.1440335269466,453.8672663049277
2017,NHS Highland,75plus years,All,498,1615.3621590061305,1641.212064738401
2017,NHS Highland,All,All,854,265.29978254116185,245.18895873751057
2017,NHS Lanarkshire,0-44 years,All,74,21.0708550211278,22.29347737799925
2017,NHS Lanarkshire,45-64 years,All,414,218.55961820696646,224.0419343447141
2017,NHS Lanarkshire,65-74 years,All,374,567.9316052419783,587.9592373564448
2017,NHS Lanarkshire,75plus years,All,779,1557.408184889742,1639.312545931493
2017,NHS Lanarkshire,All,All,1641,249.96572681990585,280.6834394417299
2017,NHS Lothian,0-44 years,All,49,9.51746454744456,9.55285080596416
2017,NHS Lothian,45-64 years,All,369,164.88525058983342,169.28424578095934
2017,NHS Lothian,65-74 years,All,382,488.31620391675614,505.5921225441122
2017,NHS Lothian,75plus years,All,986,1561.6833235662132,1543.0632468471283
2017,NHS Lothian,All,All,1786,202.95454545454544,241.9817296505482
2017,NHS Orkney,0-44 years,All,-1,-1,11.041706101331313
2017,NHS Orkney,45-64 years,All,-1,-1,139.06543586935106
2017,NHS Orkney,65-74 years,All,-1,-1,278.2686278009953
2017,NHS Orkney,75plus years,All,-1,-1,1455.4979916767309
2017,NHS Orkney,All,All,48,219.67963386727692,203.0278869701072
2017,NHS Shetland,0-44 years,All,-1,-1,7.6122460277916195
2017,NHS Shetland,45-64 years,All,-1,-1,103.47671419718189
2017,NHS Shetland,65-74 years,All,-1,-1,365.6462146124703
2017,NHS Shetland,75plus years,All,-1,-1,1701.6912776734512
2017,NHS Shetland,All,All,47,202.58620689655172,223.07700964218068
2017,NHS Tayside,0-44 years,All,20,9.276609955657804,10.810166061280439
2017,NHS Tayside,45-64 years,All,192,169.15703411333521,169.17780433049757
2017,NHS Tayside,65-74 years,All,216,462.9133537643857,481.34959823521825
2017,NHS Tayside,75plus years,All,659,1659.5733964592412,1632.6547439900735
2017,NHS Tayside,All,All,1087,261.6314053962982,248.15024259447776
2017,NHS Western Isles,0-44 years,All,-1,-1,24.505884138851016
2017,NHS Western Isles,45-64 years,All,-1,-1,146.05332301675242
2017,NHS Western Isles,65-74 years,All,-1,-1,393.84392093621085
2017,NHS Western Isles,75plus years,All,-1,-1,1641.0382462418559
2017,NHS Western Isles,All,All,81,301.1152416356877,240.9843618944881
2018,Scotland,0-44 years,All,454,15.589497623288374,16.841096341432245
2018,Scotland,45-64 years,All,2871,191.39795842177682,192.6350211572412
2018,Scotland,65-74 years,All,3046,539.5008111995126,546.533493227833
2018,Scotland,75plus years,All,6993,1561.0385493703834,1575.507263034465
2018,Scotland,All,All,13364,246.35009585606844,259.32414309306665
2018,NHS Ayrshire & Arran,0-44 years,All,34,18.949632990196353,20.896915213139458
2018,NHS Ayrshire & Arran,45-64 years,All,317,290.0274473924977,288.68294984193216
2018,NHS Ayrshire & Arran,65-74 years,All,289,625.7849378545754,631.424132271212
2018,NHS Ayrshire & Arran,75plus years,All,643,1811.0125334459938,1819.2384949954562
2018,NHS Ayrshire & Arran,All,All,1283,346.37293809562374,317.81631436127566
2018,NHS Borders,0-44 years,All,5,9.65418702091097,10.518301793530169
2018,NHS Borders,45-64 years,All,73,205.46017450042217,202.05334153269712
2018,NHS Borders,65-74 years,All,77,489.97772828507794,494.45665454594405
2018,NHS Borders,75plus years,All,184,1535.3805073431242,1597.276447133564
2018,NHS Borders,All,All,339,294.73135106937923,254.89684744401595
2018,NHS Dumfries & Galloway,0-44 years,All,11,16.484833952763456,18.035606712737124
2018,NHS Dumfries & Galloway,45-64 years,All,61,135.36604309522224,131.8657801070968
2018,NHS Dumfries & Galloway,65-74 years,All,107,517.8338092242171,521.8395051066594
2018,NHS Dumfries & Galloway,75plus years,All,269,1606.3537561208648,1600.3353201054342
2018,NHS Dumfries & Galloway,All,All,448,300.2680965147453,243.50698619894703
2018,NHS Fife,0-44 years,All,41,21.31032511239897,22.911488607792187
2018,NHS Fife,45-64 years,All,199,190.57104277793206,191.00861569865012
2018,NHS Fife,65-74 years,All,227,534.0799472978379,540.7441447086183
2018,NHS Fife,75plus years,All,498,1551.933684440151,1591.569882284867
2018,NHS Fife,All,All,965,259.8206833418594,263.008911608393
2018,NHS Forth Valley,0-44 years,All,24,14.910907328710953,16.22626815798832
2018,NHS Forth Valley,45-64 years,All,164,187.8428991947954,190.82680625221985
2018,NHS Forth Valley,65-74 years,All,191,585.7099049371359,590.415196083304
2018,NHS Forth Valley,75plus years,All,401,1623.0218156797669,1661.677283062343
2018,NHS Forth Valley,All,All,780,255.25230708816022,270.8758395265097
2018,NHS Grampian,0-44 years,All,43,13.273776265870652,14.013045859018876
2018,NHS Grampian,45-64 years,All,228,144.04761152633608,144.47366758289658
2018,NHS Grampian,65-74 years,All,230,392.71932520575075,395.8365534656518
2018,NHS Grampian,75plus years,All,701,1537.752818847892,1582.3669560089518
2018,NHS Grampian,All,All,1202,204.9865275077595,229.8284308280369
2018,NHS Greater Glasgow & Clyde,0-44 years,All,107,16.0792239896011,17.887576937936693
2018,NHS Greater Glasgow & Clyde,45-64 years,All,671,215.2489959324035,219.28078300411732
2018,NHS Greater Glasgow & Clyde,65-74 years,All,650,624.4596022672687,634.3362064329867
2018,NHS Greater Glasgow & Clyde,75plus years,All,1386,1577.9946033950794,1576.3534698849328
2018,NHS Greater Glasgow & Clyde,All,All,2814,240.69591398585246,276.24581300768443
2018,NHS Highland,0-44 years,All,22,14.37607820586544,15.37392752990775
2018,NHS Highland,45-64 years,All,132,137.38265231781187,133.30769128619625
2018,NHS Highland,65-74 years,All,203,489.99493108691985,494.98274886782013
2018,NHS Highland,75plus years,All,463,1472.3185041498396,1439.6006335451127
2018,NHS Highland,All,All,820,254.66629398428523,225.16570470717343
2018,NHS Lanarkshire,0-44 years,All,64,18.30072087683329,19.467878945873657
2018,NHS Lanarkshire,45-64 years,All,397,207.95574785496527,211.95995851276055
2018,NHS Lanarkshire,65-74 years,All,436,652.2942505348514,663.0693145211067
2018,NHS Lanarkshire,75plus years,All,812,1602.5261495954214,1682.9333476762042
2018,NHS Lanarkshire,All,All,1709,259.67514016987525,287.7683229522279
2018,NHS Lothian,0-44 years,All,63,12.131108398193042,12.882902708169576
2018,NHS Lothian,45-64 years,All,385,170.13115565454098,173.26743323614528
2018,NHS Lothian,65-74 years,All,332,415.8420802124301,423.8214424039589
2018,NHS Lothian,75plus years,All,949,1483.0442256602594,1474.5595647800922
2018,NHS Lothian,All,All,1729,194.3897914441509,230.08424955261404
2018,NHS Orkney,0-44 years,All,-1,-1,19.33935439745171
2018,NHS Orkney,45-64 years,All,-1,-1,72.1428344019882
2018,NHS Orkney,65-74 years,All,-1,-1,354.93148442168547
2018,NHS Orkney,75plus years,All,-1,-1,1309.2100995939043
2018,NHS Orkney,All,All,47,213.63636363636363,184.65781731887915
2018,NHS Shetland,0-44 years,All,-1,-1,17.19221496392635
2018,NHS Shetland,45-64 years,All,-1,-1,77.45661168086059
2018,NHS Shetland,65-74 years,All,-1,-1,312.8939560770046
2018,NHS Shetland,75plus years,All,-1,-1,1443.6997549925868
2018,NHS Shetland,All,All,42,181.97573656845753,192.59664151336656
2018,NHS Tayside,0-44 years,All,36,16.74044864402366,18.432462049924297
2018,NHS Tayside,45-64 years,All,209,183.68781859729305,181.9019165425472
2018,NHS Tayside,65-74 years,All,266,565.1518048739032,570.5337390374592
2018,NHS Tayside,75plus years,All,575,1430.5261848488617,1404.5427558627416
2018,NHS Tayside,All,All,1086,261.00122569636375,244.4724280173141
2018,NHS Western Isles,0-44 years,All,0,0,0
2018,NHS Western Isles,45-64 years,All,-1,-1,290.2645955195215
2018,NHS Western Isles,65-74 years,All,-1,-1,498.7051661423695
2018,NHS Western Isles,75plus years,All,-1,-1,1630.8909321395024
2018,NHS Western Isles,All,All,93,345.0834879406308,276.0643441501772
2009,Scotland,under75 years,Male,3347,141.34684497118585,160.21576842794872
2009,Scotland,under75 years,Female,2563,104.88971029077327,110.86298781927367
2009,Scotland,under75 years,All,5910,122.83191792583237,135.5393781236112
2009,NHS Ayrshire & Arran,under75 years,Male,262,157.5769240022133,162.77052070902764
2009,NHS Ayrshire & Arran,under75 years,Female,199,113.50478830501419,110.10536825372546
2009,NHS Ayrshire & Arran,under75 years,All,461,134.9567172437213,136.43794448137655
2009,NHS Borders,under75 years,Male,89,175.55625690389775,170.72105755129283
2009,NHS Borders,under75 years,Female,60,114.6328881756176,109.10738134131655
2009,NHS Borders,under75 years,All,149,144.60824752273456,139.91421944630468
2009,NHS Dumfries & Galloway,under75 years,Male,95,141.01650635316471,131.3087444515378
2009,NHS Dumfries & Galloway,under75 years,Female,79,113.96422388920946,101.14822273508416
2009,NHS Dumfries & Galloway,under75 years,All,174,127.29720238791994,116.22848359331098
2009,NHS Fife,under75 years,Male,210,128.69855122202338,141.61414329992482
2009,NHS Fife,under75 years,Female,190,112.38081718598434,117.02016406729705
2009,NHS Fife,under75 years,All,400,120.39489525644113,129.31715368361094
2009,NHS Forth Valley,under75 years,Male,199,148.46536056939075,166.225708013663
2009,NHS Forth Valley,under75 years,Female,160,115.54932873061841,124.14753309426632
2009,NHS Forth Valley,under75 years,All,359,131.73973512607017,145.18662055396464
2009,NHS Grampian,under75 years,Male,287,110.89644513137557,129.5639635525964
2009,NHS Grampian,under75 years,Female,204,79.97679104887209,88.2907774402043
2009,NHS Grampian,under75 years,All,491,95.54871427626227,108.92737049640034
2009,NHS Greater Glasgow & Clyde,under75 years,Male,778,154.08656179009768,186.86053297089657
2009,NHS Greater Glasgow & Clyde,under75 years,Female,626,118.02413273001508,130.1721618352499
2009,NHS Greater Glasgow & Clyde,under75 years,All,1404,135.61142497278595,158.51634740307324
2009,NHS Highland,under75 years,Male,204,140.61595301772863,141.8725323749233
2009,NHS Highland,under75 years,Female,151,103.79362253490146,99.01183252464931
2009,NHS Highland,under75 years,All,355,122.17912492213232,120.44218244978632
2009,NHS Lanarkshire,under75 years,Male,446,151.59858326705145,178.72963198864653
2009,NHS Lanarkshire,under75 years,Female,325,105.60828748850494,112.6665546915989
2009,NHS Lanarkshire,under75 years,All,771,128.08606852189342,145.6980933401227
2009,NHS Lothian,under75 years,Male,444,119.77017075341912,148.64757168005946
2009,NHS Lothian,under75 years,Female,322,84.30511119372896,96.81958652447508
2009,NHS Lothian,under75 years,All,766,101.77292149401585,122.73357910226729
2009,NHS Orkney,under75 years,Male,-1,-1,118.83557111436227
2009,NHS Orkney,under75 years,Female,-1,-1,109.76425998197976
2009,NHS Orkney,under75 years,All,-1,-1,114.29991554817101
2009,NHS Shetland,under75 years,Male,-1,-1,176.78791261871285
2009,NHS Shetland,under75 years,Female,-1,-1,45.762308782616245
2009,NHS Shetland,under75 years,All,-1,-1,111.27511070066454
2009,NHS Tayside,under75 years,Male,282,156.75549478037556,164.92198452148028
2009,NHS Tayside,under75 years,Female,219,117.38787849550549,117.3064994757649
2009,NHS Tayside,under75 years,All,501,136.71379335751067,141.1142419986226
2009,NHS Western Isles,under75 years,Male,-1,-1,163.77993998187176
2009,NHS Western Isles,under75 years,Female,-1,-1,100.26201223640972
2009,NHS Western Isles,under75 years,All,-1,-1,132.02097610914075
2010,Scotland,under75 years,Male,3285,137.97668635022052,154.49302296009373
2010,Scotland,under75 years,Female,2594,105.6976493070977,111.30379826016534
2010,Scotland,under75 years,All,5879,121.5923782530201,132.89841061012956
2010,NHS Ayrshire & Arran,under75 years,Male,262,157.56460449480096,159.87721198907036
2010,NHS Ayrshire & Arran,under75 years,Female,190,108.44068009428632,105.06998294900816
2010,NHS Ayrshire & Arran,under75 years,All,452,132.36034811942886,132.47359746903928
2010,NHS Borders,under75 years,Male,81,159.94628964100946,151.1979951280974
2010,NHS Borders,under75 years,Female,48,91.60654986831558,84.97834757583213
2010,NHS Borders,under75 years,All,129,125.19409937888199,118.08817135196479
2010,NHS Dumfries & Galloway,under75 years,Male,120,178.54751595768423,164.06727787737123
2010,NHS Dumfries & Galloway,under75 years,Female,73,105.2889677354218,93.98764318335873
2010,NHS Dumfries & Galloway,under75 years,All,193,141.34844956130715,129.02746053036498
2010,NHS Fife,under75 years,Male,203,124.01945211505095,131.3182653653787
2010,NHS Fife,under75 years,Female,207,122.00297050710799,126.35627400117689
2010,NHS Fife,under75 years,All,410,122.9931123857064,128.83726968327778
2010,NHS Forth Valley,under75 years,Male,193,143.47842248076424,158.95409499264647
2010,NHS Forth Valley,under75 years,Female,161,115.90238283780866,121.34394693286616
2010,NHS Forth Valley,under75 years,All,354,129.46877571546128,140.1490209627563
2010,NHS Grampian,under75 years,Male,289,110.73433339080789,128.7046266140841
2010,NHS Grampian,under75 years,Female,199,77.22906762394489,84.4416493899605
2010,NHS Grampian,under75 years,All,488,94.08861296417692,106.5731380020223
2010,NHS Greater Glasgow & Clyde,under75 years,Male,818,160.95138402449297,192.54038285846497
2010,NHS Greater Glasgow & Clyde,under75 years,Female,640,120.31974973492055,132.83883624511463
2010,NHS Greater Glasgow & Clyde,under75 years,All,1458,140.17289913704258,162.6896095517898
2010,NHS Highland,under75 years,Male,193,132.82223155112968,132.81532336396083
2010,NHS Highland,under75 years,Female,159,108.87651759485611,101.15287546157735
2010,NHS Highland,under75 years,All,352,120.8193750343237,116.98409941276908
2010,NHS Lanarkshire,under75 years,Male,413,139.86487630594172,159.13504706277962
2010,NHS Lanarkshire,under75 years,Female,330,106.96608526817694,113.47190288209586
2010,NHS Lanarkshire,under75 years,All,743,123.05521419557002,136.30347497243773
2010,NHS Lothian,under75 years,Male,406,108.36867771528932,136.8285408405389
2010,NHS Lothian,under75 years,Female,316,82.07642977919882,95.26910986687008
2010,NHS Lothian,under75 years,All,722,95.04326969909985,116.0488253537045
2010,NHS Orkney,under75 years,Male,-1,-1,64.934560971438
2010,NHS Orkney,under75 years,Female,-1,-1,49.485638297886084
2010,NHS Orkney,under75 years,All,-1,-1,57.21009963466204
2010,NHS Shetland,under75 years,Male,-1,-1,141.90112881641224
2010,NHS Shetland,under75 years,Female,-1,-1,43.826129467176656
2010,NHS Shetland,under75 years,All,-1,-1,92.86362914179443
2010,NHS Tayside,under75 years,Male,268,148.04748567861543,154.88854137804788
2010,NHS Tayside,under75 years,Female,244,130.19582733045195,129.85145468072824
2010,NHS Tayside,under75 years,All,512,138.96692207266995,142.36999802938803
2010,NHS Western Isles,under75 years,Male,-1,-1,139.08948342910185
2010,NHS Western Isles,under75 years,Female,-1,-1,128.81459570544598
2010,NHS Western Isles,under75 years,All,-1,-1,133.95203956727391
2011,Scotland,under75 years,Male,3209,134.11621426998192,149.19674542438648
2011,Scotland,under75 years,Female,2556,103.67666832835974,108.7491376767447
2011,Scotland,under75 years,All,5765,118.66881786919794,128.9729415505656
2011,NHS Ayrshire & Arran,under75 years,Male,252,151.7935126344005,150.76737848619356
2011,NHS Ayrshire & Arran,under75 years,Female,196,111.87725466916298,107.06771400447043
2011,NHS Ayrshire & Arran,under75 years,All,448,131.298595867025,128.917546245332
2011,NHS Borders,under75 years,Male,78,154.21115065243177,142.840346316769
2011,NHS Borders,under75 years,Female,61,116.45221641021725,104.89375437446658
2011,NHS Borders,under75 years,All,139,135.00126260173656,123.86705034561781
2011,NHS Dumfries & Galloway,under75 years,Male,105,156.4781973711663,136.79492573136844
2011,NHS Dumfries & Galloway,under75 years,Female,69,99.73980919340849,88.88776068137838
2011,NHS Dumfries & Galloway,under75 years,All,174,127.67643562612817,112.84134320637342
2011,NHS Fife,under75 years,Male,208,126.90974764484795,134.68077142428143
2011,NHS Fife,under75 years,Female,167,98.14523143468347,99.43601079336666
2011,NHS Fife,under75 years,All,375,112.25797181277167,117.05839110882404
2011,NHS Forth Valley,under75 years,Male,187,138.3105404465877,152.79578756918028
2011,NHS Forth Valley,under75 years,Female,150,107.47141260424728,113.33399216184446
2011,NHS Forth Valley,under75 years,All,337,122.64580110999908,133.06488986551236
2011,NHS Grampian,under75 years,Male,246,93.45687876819275,108.04539863194336
2011,NHS Grampian,under75 years,Female,214,82.21598985746668,90.23044275384233
2011,NHS Grampian,under75 years,All,460,87.86792305062147,99.13792069289283
2011,NHS Greater Glasgow & Clyde,under75 years,Male,748,146.4082990800548,174.97490336370723
2011,NHS Greater Glasgow & Clyde,under75 years,Female,624,116.97353473776558,129.34527389111548
2011,NHS Greater Glasgow & Clyde,under75 years,All,1372,131.37307847722133,152.16008862741137
2011,NHS Highland,under75 years,Male,225,154.9469392814594,151.98586087169556
2011,NHS Highland,under75 years,Female,188,128.143957467112,118.70615789519537
2011,NHS Highland,under75 years,All,413,141.47663237656764,135.34600938344548
2011,NHS Lanarkshire,under75 years,Male,439,148.30780457152895,170.37644108781652
2011,NHS Lanarkshire,under75 years,Female,312,100.9783899772475,106.21547848901288
2011,NHS Lanarkshire,under75 years,All,751,124.13571951608559,138.2959597884147
2011,NHS Lothian,under75 years,Male,411,108.44584699900524,135.42500786554663
2011,NHS Lothian,under75 years,Female,360,92.60211955962548,107.78013064820233
2011,NHS Lothian,under75 years,All,771,100.42318407921319,121.60256925687449
2011,NHS Orkney,under75 years,Male,-1,-1,100.74454769604226
2011,NHS Orkney,under75 years,Female,-1,-1,74.45550327041549
2011,NHS Orkney,under75 years,All,-1,-1,87.60002548322888
2011,NHS Shetland,under75 years,Male,-1,-1,133.45068247298752
2011,NHS Shetland,under75 years,Female,-1,-1,150.22800614222174
2011,NHS Shetland,under75 years,All,-1,-1,141.83934430760462
2011,NHS Tayside,under75 years,Male,268,147.07900008232033,152.58952767436378
2011,NHS Tayside,under75 years,Female,182,96.65170866413531,95.3920169178259
2011,NHS Tayside,under75 years,All,450,121.45093382273562,123.99077229609485
2011,NHS Western Isles,under75 years,Male,-1,-1,138.03459181276946
2011,NHS Western Isles,under75 years,Female,-1,-1,78.22840226137055
2011,NHS Western Isles,under75 years,All,-1,-1,108.13149703706999
2012,Scotland,under75 years,Male,3247,134.71234744251908,149.17374670010722
2012,Scotland,under75 years,Female,2507,101.17050276534053,105.65397587563449
2012,Scotland,under75 years,All,5754,117.70924792914371,127.41386128787084
2012,NHS Ayrshire & Arran,under75 years,Male,270,162.40308445561885,159.93368119573137
2012,NHS Ayrshire & Arran,under75 years,Female,162,92.39297813366184,87.53395890848823
2012,NHS Ayrshire & Arran,under75 years,All,432,126.467032211036,123.73382005210979
2012,NHS Borders,under75 years,Male,93,183.43918892263994,167.6845797594684
2012,NHS Borders,under75 years,Female,56,107.11553175210406,94.45426333307154
2012,NHS Borders,under75 years,All,149,144.6910990697042,131.06942154626995
2012,NHS Dumfries & Galloway,under75 years,Male,87,129.73650069341923,115.64940012459216
2012,NHS Dumfries & Galloway,under75 years,Female,66,95.44054487874712,84.07602122937352
2012,NHS Dumfries & Galloway,under75 years,All,153,112.3249052946877,99.86271067698284
2012,NHS Fife,under75 years,Male,219,132.45113218502033,139.87033263509588
2012,NHS Fife,under75 years,Female,153,89.56639328427671,91.10701664850251
2012,NHS Fife,under75 years,All,372,110.65928541468973,115.48867464179921
2012,NHS Forth Valley,under75 years,Male,180,132.30332742868484,147.18296282323692
2012,NHS Forth Valley,under75 years,Female,158,112.6527585666006,115.88356840153286
2012,NHS Forth Valley,under75 years,All,338,122.32858616384068,131.5332656123849
2012,NHS Grampian,under75 years,Male,285,107.53215588766851,125.62626975639643
2012,NHS Grampian,under75 years,Female,221,84.1744429632451,91.19650470004017
2012,NHS Grampian,under75 years,All,506,95.90835255607132,108.41138722821829
2012,NHS Greater Glasgow & Clyde,under75 years,Male,770,149.62118635998857,177.06655408764155
2012,NHS Greater Glasgow & Clyde,under75 years,Female,602,112.28682756138004,124.71855002982818
2012,NHS Greater Glasgow & Clyde,under75 years,All,1372,130.5721572956717,150.89255205873485
2012,NHS Highland,under75 years,Male,204,139.41568426447975,134.1453982202502
2012,NHS Highland,under75 years,Female,167,113.37791506840014,106.16618542749613
2012,NHS Highland,under75 years,All,371,126.3537906137184,120.15579182387316
2012,NHS Lanarkshire,under75 years,Male,443,149.20848770629843,168.9607214150455
2012,NHS Lanarkshire,under75 years,Female,361,116.77897072762033,122.63649188114952
2012,NHS Lanarkshire,under75 years,All,804,132.66648075758502,145.79860664809746
2012,NHS Lothian,under75 years,Male,401,104.28857506956906,130.10074269270999
2012,NHS Lothian,under75 years,Female,335,85.16285170986669,99.16844019392077
2012,NHS Lothian,under75 years,All,736,94.61686597058136,114.63459144331537
2012,NHS Orkney,under75 years,Male,-1,-1,120.1724337273661
2012,NHS Orkney,under75 years,Female,-1,-1,54.479018084704215
2012,NHS Orkney,under75 years,All,-1,-1,87.32572590603515
2012,NHS Shetland,under75 years,Male,-1,-1,99.84571385105043
2012,NHS Shetland,under75 years,Female,-1,-1,48.92480709979513
2012,NHS Shetland,under75 years,All,-1,-1,74.38526047542278
2012,NHS Tayside,under75 years,Male,257,139.7270700810091,147.259419799802
2012,NHS Tayside,under75 years,Female,207,109.44389810614473,108.25124470881192
2012,NHS Tayside,under75 years,All,464,124.37410874156991,127.75533225430698
2012,NHS Western Isles,under75 years,Male,-1,-1,100.03480305074703
2012,NHS Western Isles,under75 years,Female,-1,-1,61.96553564080738
2012,NHS Western Isles,under75 years,All,-1,-1,81.00016934577721
2013,Scotland,under75 years,Male,3221,133.46874962447671,145.2691551772351
2013,Scotland,under75 years,Female,2578,103.87420986297307,107.09520878161722
2013,Scotland,under75 years,All,5799,118.46426675235696,126.18218197942616
2013,NHS Ayrshire & Arran,under75 years,Male,282,170.2230404732442,165.90543076284584
2013,NHS Ayrshire & Arran,under75 years,Female,208,119.05034455917031,109.98822551562682
2013,NHS Ayrshire & Arran,under75 years,All,490,143.95633128758658,137.94682813923635
2013,NHS Borders,under75 years,Male,79,156.20983528760405,140.55890856829362
2013,NHS Borders,under75 years,Female,60,115.22286021546674,101.37588368778674
2013,NHS Borders,under75 years,All,139,135.41686962960077,120.96739612804018
2013,NHS Dumfries & Galloway,under75 years,Male,79,118.47808155491234,102.6305381593093
2013,NHS Dumfries & Galloway,under75 years,Female,69,100.46592894583577,88.67582454425762
2013,NHS Dumfries & Galloway,under75 years,All,148,109.33886922923485,95.65318135178346
2013,NHS Fife,under75 years,Male,234,141.34958652225652,147.04023674163597
2013,NHS Fife,under75 years,Female,180,105.24530927503521,104.02151164848442
2013,NHS Fife,under75 years,All,414,123.00342270393611,125.53087419506019
2013,NHS Forth Valley,under75 years,Male,208,152.51167667524544,164.81016741314977
2013,NHS Forth Valley,under75 years,Female,175,124.73182657286833,128.44171988345528
2013,NHS Forth Valley,under75 years,All,383,138.4250625262032,146.62594364830252
2013,NHS Grampian,under75 years,Male,266,99.80676509764928,114.31456567730838
2013,NHS Grampian,under75 years,Female,210,79.45065546790761,85.88219549961063
2013,NHS Grampian,under75 years,All,476,89.67089275285873,100.09838058845949
2013,NHS Greater Glasgow & Clyde,under75 years,Male,750,145.52030299267352,171.5023890569961
2013,NHS Greater Glasgow & Clyde,under75 years,Female,620,115.5909868860161,126.56742076749593
2013,NHS Greater Glasgow & Clyde,under75 years,All,1370,130.25711042189994,149.034904912246
2013,NHS Highland,under75 years,Male,173,119.5833246929197,111.83610756962536
2013,NHS Highland,under75 years,Female,166,113.25182840301277,102.92852608358434
2013,NHS Highland,under75 years,All,339,116.3968480145582,107.38231682660485
2013,NHS Lanarkshire,under75 years,Male,445,149.9770821537383,166.412709578264
2013,NHS Lanarkshire,under75 years,Female,335,108.45565620528227,111.63557829838426
2013,NHS Lanarkshire,under75 years,All,780,128.79916247518966,139.02414393832413
2013,NHS Lothian,under75 years,Male,429,110.82493535212105,133.85639930415456
2013,NHS Lothian,under75 years,Female,315,79.3313001014937,90.40052869901137
2013,NHS Lothian,under75 years,All,744,94.877870246861,112.12846400158296
2013,NHS Orkney,under75 years,Male,-1,-1,136.20006429952784
2013,NHS Orkney,under75 years,Female,-1,-1,53.81691878468827
2013,NHS Orkney,under75 years,All,-1,-1,95.00849154210805
2013,NHS Shetland,under75 years,Male,-1,-1,119.36852750375812
2013,NHS Shetland,under75 years,Female,-1,-1,69.91952017421062
